Material,Mean,Std Dev,Max,Min,RMS,Skewness,Kurtosis,Peak Freq,Spectral Entropy
roasted_steel,-4.588922260626964e-05,0.7652609697142154,3.420269838707088,-3.6337660496672397,0.7652609710900994,-0.21202062079332193,0.9068126592077999,9338.378906249998,4.635580779982989
roasted_steel,-4.903148580387848e-05,0.6680707223069698,2.5349463712372406,-3.335948933133925,0.6680707241062454,-0.42139394471987013,1.3784891006152131,9326.171874999998,4.767901575591205
roasted_steel,8.673396567895366e-05,0.6711646773716354,2.5349463712372406,-3.335948933133925,0.6711646829759088,-0.4457901567306028,1.4406688620374748,9338.378906249998,4.731515868031536
roasted_steel,-3.306218994247405e-05,0.7649387675972166,2.931379032294783,-3.4792696432344976,0.7649387683117237,-0.3465039119784657,0.9058319706410356,9338.378906249998,4.355544048408438
roasted_steel,-3.08489832902036e-05,0.8722951212786042,3.5541914243992045,-3.4792696432344976,0.872295121824096,-0.20654637077103752,0.7472528995430463,9338.378906249998,4.4096527915920865
roasted_steel,5.7868179161002286e-05,0.8296335476575529,3.5541914243992045,-3.413659467610644,0.8296335496757489,-0.19811693231248687,0.89679562285676,9338.378906249998,4.469318657886127
roasted_steel,2.842478623819034e-06,0.6543808888355006,2.6041569537474265,-3.580461720929999,0.654380888841674,-0.4401433759561234,1.65959913992012,9326.171874999998,4.748540782343534
roasted_steel,4.0657659463152916e-05,0.7027896789521165,2.5318075633637522,-3.580461720929999,0.7027896801281763,-0.4558146735842161,1.5197175878459968,9338.378906249998,4.635641595323798
roasted_steel,1.9095370910066657e-05,0.7939781397121735,3.016139079193205,-3.557923328397142,0.7939781399417976,-0.3698580204006795,0.8645696272780787,9338.378906249998,4.296883844980904
roasted_steel,-0.00012157471004622836,0.7809936418111024,3.016139079193205,-3.557923328397142,0.7809936512736698,-0.2517383928310305,0.8803263616939181,9338.378906249998,4.481168529059545
roasted_steel,-1.554946033957385e-05,0.7083711269062601,2.987493509049537,-2.8400328444394973,0.7083711270769233,-0.1875062232368273,0.9486137630843015,9338.378906249998,4.584810233522697
roasted_steel,7.60315065358635e-05,0.597773903366989,2.4759723418389257,-2.997432530910623,0.5977739082022535,-0.42773663811133456,1.7971330597064554,9338.378906249998,4.862667307107656
roasted_steel,-1.8595855501009817e-05,0.67218433166852,2.2722140905404804,-3.4420937377305316,0.6721843319257454,-0.4708177073462757,1.5582767074654145,9326.171874999998,4.692401164346031
roasted_steel,2.1933765454192233e-05,0.8109316764082948,2.69714146303444,-3.8197519940563414,0.8109316767049227,-0.3266111736446116,0.732708966752377,9338.378906249998,4.452416909743138
roasted_steel,1.6790919422121252e-05,0.852665245174121,3.094431956744397,-3.8197519940563414,0.8526652453394467,-0.20881548331171682,0.7398909420151818,9338.378906249998,4.506921456562441
roasted_steel,-8.080328286247966e-05,0.784263109829033,3.094431956744397,-3.260940743961566,0.7842631139916477,-0.2634638723735587,1.089138188397369,9338.378906249998,4.584160941225291
roasted_steel,-2.5171417163913446e-05,0.6667162803635984,2.5617021973169645,-3.138298311765257,0.6667162808387632,-0.47878794363096133,1.700819757221864,9338.378906249998,4.80599412807806
roasted_steel,9.528823858119355e-05,0.7002088281155646,2.6106701526411764,-3.138298311765257,0.7002088345992364,-0.3733960581037098,1.3153201240816799,9338.378906249998,4.7853258644155385
roasted_steel,-3.3267716921879974e-05,0.7640856329022594,2.836446188690475,-3.627681036011159,0.7640856336264852,-0.3589616546931665,1.0677760544393768,9338.378906249998,4.341354049425892
roasted_steel,-4.446876841742275e-05,0.8213673251220837,3.1402082951379584,-3.627681036011159,0.8213673263258516,-0.233989025888258,0.9565063770644642,9338.378906249998,4.46561961457293
roasted_steel,0.00010381816543336158,0.8299125203407135,3.324444097675293,-3.5227160214745266,0.8299125268342964,-0.18504094850595776,0.8689294136031815,9338.378906249998,4.427515017743223
roasted_steel,5.647848622057627e-06,0.6695393611581528,3.324444097675293,-3.5227160214745266,0.6695393611819738,-0.328286407241601,1.9467908886688319,9338.378906249998,4.8053654245552
roasted_steel,-2.2599007823334237e-05,0.6557827878779783,2.2718225704672492,-3.747438855737904,0.6557827882673718,-0.48942890306813946,1.6894723977049733,9338.378906249998,4.8621840891004355
roasted_steel,1.2792241086480561e-05,0.7699365396050221,2.77631804174271,-3.747438855737904,0.7699365397112915,-0.3821527582163399,0.9670467792309245,9338.378906249998,4.323765924742484
roasted_steel,-6.86785198324154e-05,0.8216585750989335,3.1839378819007558,-3.4644831731270633,0.8216585779691883,-0.16375739481353033,0.7304407475378327,9338.378906249998,4.4243191086308356
roasted_steel,-1.7901461910112327e-06,0.785365457240163,3.1839378819007558,-3.196445856806766,0.7853654572422032,-0.1866451963124806,0.8942567651738846,9338.378906249998,4.442617233547962
roasted_steel,0.00011569393375111823,0.6302502589351366,2.9862335689479815,-3.196445856806766,0.6302502695540027,-0.44253232848610374,1.776897045623664,9326.171874999998,4.765602479421757
roasted_steel,-4.4988105392877677e-05,0.6952392207683374,2.4387865445881856,-3.783668569082429,0.6952392222239009,-0.5245591058731436,1.5752366966187514,9338.378906249998,4.632334299880702
roasted_steel,-7.242433988397124e-05,0.7878036878165756,2.89403916422969,-3.783668569082429,0.7878036911456314,-0.4040321302389193,0.8192726902908283,9338.378906249998,4.211070869149067
roasted_steel,7.820364317839941e-05,0.7714440822738251,3.0130346423205947,-3.252269262207561,0.7714440862376962,-0.20211973150293627,0.8561292497624149,9338.378906249998,4.489335692819661
roasted_steel,-1.7246694817280995e-05,0.7592709481590517,3.3114342695642063,-3.199915687182723,0.7592709483549295,-0.20707769568696768,0.8905821664192972,9338.378906249998,4.589549224705014
roasted_steel,-7.666086485734626e-05,0.6538271933330878,3.3114342695642063,-3.199915687182723,0.6538271978273091,-0.3958775274672222,1.6711188649275446,9326.171874999998,4.736810151237025
roasted_steel,7.630451408198378e-05,0.6730360111654876,2.4590946091732606,-3.0589788318120497,0.6730360154909463,-0.4480964085775661,1.438511040121969,9338.378906249998,4.628805883105183
roasted_steel,-2.586720320822786e-05,0.7896570096792386,2.5786616118905807,-3.5184002328569344,0.7896570101029113,-0.3312339436869457,0.6819481406381964,9338.378906249998,4.342190368365285
roasted_steel,-0.00011266000691011003,0.8280900380481291,3.2097586556007185,-3.5184002328569344,0.8280900457117143,-0.21264692068489355,0.7513833663376093,9338.378906249998,4.4525733372909135
roasted_steel,6.808671488034201e-05,0.782890363212838,3.2097586556007185,-3.314642129988284,0.782890366173534,-0.21020060188816347,0.798881585251682,9338.378906249998,4.544212091659695
roasted_steel,4.995201196944521e-05,0.6645203584777502,2.4951735058745674,-3.426999780776448,0.6645203603551972,-0.4002567326683017,1.3636093766279567,9338.378906249998,4.702454280527915
roasted_steel,1.953643975651742e-06,0.6789749304041296,2.4951735058745674,-3.426999780776448,0.6789749304069403,-0.44017028679218817,1.5759068365273174,9338.378906249998,4.757653964173448
roasted_steel,1.1101901504867206e-05,0.8004794318746585,3.609462049078571,-3.96212991933147,0.800479431951645,-0.35567404420087134,0.9661559133412458,9338.378906249998,4.370209340439764
aluminum,-0.000615926683636182,0.7213752773535345,3.4753638262871984,-3.0776379099852496,0.7213755402996199,-0.25461190835591946,0.729943052479467,1000.9765624999999,4.739442387854792
aluminum,-0.00034500852595825904,0.8052631044887422,3.4753638262871984,-2.862927666696058,0.8052631783968082,-0.2146653725807062,0.21879885189909976,1000.9765624999999,4.3123448426205755
aluminum,-0.00010272104373428527,0.9032347514677777,4.138141300428678,-2.9097477284206543,0.9032347573087911,0.038317143405138455,0.4229255109362273,1000.9765624999999,4.369714016115978
aluminum,0.00020611555635467136,0.908533598301181,4.138141300428678,-3.7522010364939042,0.9085336216815062,0.007892611242778489,0.6036410608664791,1000.9765624999999,4.414065514969908
aluminum,0.0002592015024591192,0.8009369570200817,3.561658448875745,-4.016543274226914,0.8009369989618454,-0.27013855175943313,1.0167406711983924,1000.9765624999999,4.573285968644241
aluminum,-0.00017585208136065936,0.8098925259507186,3.2274593953821626,-4.016543274226914,0.8098925450421124,-0.34802208896578013,0.7180443153083038,1000.9765624999999,4.545720744082253
aluminum,-0.0002615810559898051,0.8754024960542457,3.3972804557281937,-2.9382696263692085,0.8754025351360667,-0.23888335442161066,0.19394026228517536,1000.9765624999999,4.046143621824343
aluminum,5.4618113730097305e-05,0.9154440097792084,4.106387572828807,-3.517540296923547,0.9154440114085479,0.005079470701855758,0.5472641809715459,1000.9765624999999,4.355212853406156
aluminum,0.00020845722204697762,0.9020968065046039,4.106387572828807,-3.746153900092005,0.9020968305898308,-0.003702409491056198,0.7926073818958375,9338.378906249998,4.420729924417103
aluminum,0.00033745411958846624,0.8328394924844071,3.86525249687423,-3.746153900092005,0.8328395608500881,-0.26597010464550963,1.0168480180009114,1000.9765624999999,4.535435520311831
aluminum,-0.0002408495818615914,0.8241053891252259,3.081697245645562,-3.430160965863848,0.8241054243200691,-0.3151003501729986,0.6175801854753531,1000.9765624999999,4.578169052675854
aluminum,-0.00036590846664111585,0.8428089172144592,3.4952729544250287,-3.613506339657461,0.8428089966446818,-0.16224630077606184,0.110285286470718,1000.9765624999999,4.113239136292474
aluminum,4.3848822841137645e-05,0.9357209658796366,4.403509579846844,-3.613506339657461,0.9357209669070365,0.03185538183033929,0.4486670548629723,1000.9765624999999,4.295500459638363
aluminum,-3.6129234915731615e-05,0.9595961783269381,4.403509579846844,-3.202995048093854,0.9595961790070792,-0.002545847063869778,0.44517760518251226,1000.9765624999999,4.345492907713432
aluminum,0.00030144824920456026,0.8082577582247161,3.6517132991406696,-3.0078057057432113,0.808257814438865,-0.18081107544585823,0.7851129399884358,1000.9765624999999,4.521193661747062
aluminum,0.00018405564590152706,0.7343741428185191,3.0536188587544966,-2.886895581565997,0.7343741658833837,-0.29772634470143716,0.6567901639270897,1000.9765624999999,4.561302949728364
aluminum,-0.00022778430919992649,0.8126673144134701,3.3202663384899544,-2.9833086116301235,0.812667346336552,-0.18708480706451064,0.3081095842163055,1000.9765624999999,4.269748329392314
aluminum,7.452054228223437e-05,0.9050470724473026,4.104023423478525,-3.2410631729883006,0.9050470755152709,0.054782838619084714,0.5856214488062492,1000.9765624999999,4.369423413923734
aluminum,2.8700690811178385e-05,0.8926221993818749,4.104023423478525,-3.2410631729883006,0.892622199843285,0.05037601972827755,0.6853419758524351,1000.9765624999999,4.482297552931053
aluminum,-2.5462123497275436e-05,0.7662006242087226,3.4523398924780864,-3.780985352104586,0.766200624631797,-0.1884478393450775,0.9413989632125315,1000.9765624999999,4.631181128546803
aluminum,-8.22288696323116e-05,0.735013521776144,3.2121238093521534,-3.780985352104586,0.7350135263757784,-0.2802236202143589,0.6425579382115716,1000.9765624999999,4.527776094620201
aluminum,-0.0001336896884612398,0.8268838447724935,3.1716065657266936,-2.678211489299477,0.8268838555798957,-0.20312419315257169,0.13982712468092684,1000.9765624999999,4.1900236113807585
aluminum,-1.136144632195073e-05,0.9092062994947752,3.824341077520462,-3.485649345227076,0.9092062995657616,0.010290214784666546,0.4533695992039646,1000.9765624999999,4.4170076184729155
aluminum,0.00013079180606148536,0.9086943154490875,3.824341077520462,-3.485649345227076,0.9086943248617668,0.01705806095708054,0.5800205617244898,1000.9765624999999,4.413451018041864
aluminum,0.0003868519569232066,0.7932027580417561,3.476809881668005,-3.706677010601474,0.7932028523773003,-0.23490791058142094,1.0152078871970494,1000.9765624999999,4.5340591479317105
aluminum,-0.00028248592570720335,0.7641660533516685,2.890702209878473,-3.706677010601474,0.7641661055643357,-0.33199531464969073,0.6761556861914961,1000.9765624999999,4.665322641427626
aluminum,-0.0003380494839408393,0.8557712692497539,3.183972216355628,-2.741506272714604,0.8557713360184416,-0.1250208648704896,0.13568416752627588,1000.9765624999999,4.131464884035468
aluminum,8.433675927296331e-05,0.9436574772011626,4.243055482244176,-2.950628090013918,0.943657480969844,0.05584016073375274,0.3872089292196521,1000.9765624999999,4.383293496081285
aluminum,6.022762257670244e-06,0.9177327358876819,4.243055482244176,-3.0391627055630765,0.9177327359074445,0.025367231647654913,0.4633570445750057,1000.9765624999999,4.411657717537072
aluminum,0.00025284622337657774,0.7924704252471122,3.110619215870949,-3.2084200297727548,0.7924704655837664,-0.12310669464198365,0.5738511054008328,1000.9765624999999,4.536389208250828
aluminum,-4.459975370680764e-05,0.7583898586788567,3.1241844802707135,-3.2084200297727548,0.7583898599902785,-0.21660313578477527,0.5807213235866535,1000.9765624999999,4.630895011160508
aluminum,-0.00028317244794657907,0.8455580620179912,3.5844849614393346,-2.7104981556290615,0.8455581094343879,-0.13796407563233826,0.2646406988830927,1000.9765624999999,4.184965633906185
aluminum,-2.15047650010594e-05,0.9436497828573858,3.7859946715190866,-3.293120874854226,0.9436497831024211,0.041678871065507765,0.33817127944221026,1000.9765624999999,4.317461636550416
aluminum,0.00011298512285786372,0.9285386863351637,3.7859946715190866,-3.401433292249192,0.928538693209211,0.013459888952409908,0.48066649330670863,1000.9765624999999,4.444048159421673
aluminum,0.0002550365710471799,0.8170986165261167,3.383765513282699,-3.4877688729180996,0.8170986563277083,-0.15501865126395312,0.6909549945840348,1000.9765624999999,4.398175023325098
aluminum,-1.9642743913014105e-05,0.7470339532332304,3.2944755837182385,-3.4877688729180996,0.7470339534914766,-0.25465209918659215,0.6370807028279359,1000.9765624999999,4.6359767366589715
aluminum,-0.00026372272130436105,0.8127455555834772,3.194255032691407,-3.1717237139825176,0.8127455983703441,-0.19293392211302196,0.2946091671396318,1000.9765624999999,4.257680075866731
aluminum,-3.831015199684531e-05,0.8982153792474797,4.2904505631501015,-3.1030289343007005,0.8982153800644708,0.014060547432346422,0.3737845699326665,1000.9765624999999,4.31296254168724
aluminum,0.0002442949867681773,0.9097593971084311,4.2904505631501015,-3.974361917539556,0.9097594299083338,-0.019239126183183866,0.6401091802158954,1000.9765624999999,4.581321824975582
aluminum,0.00025701402806530265,0.8054620762187729,3.782812384635106,-3.974361917539556,0.8054621172239368,-0.2310800700754845,1.1846096683153187,1000.9765624999999,4.6902024696281615
aluminum,-0.0003417467441776613,0.7683986387244528,3.4979832046654633,-3.563212060004067,0.7683987147207038,-0.30026856480243497,0.7717355216055783,1000.9765624999999,4.748818344752524
aluminum,-0.0002117195589477352,0.8302913813477194,3.4762313298050977,-2.8391198080731517,0.830291408341358,-0.14350670962005052,0.11211254131200654,1000.9765624999999,4.120311353143451
aluminum,0.00017111532658811842,0.8695844117765676,3.9433629792584166,-3.059849003754411,0.8695844286124575,0.08586115904480245,0.4193462163270065,1000.9765624999999,4.335654611260196
aluminum,-1.942615998437125e-05,0.8778483051536642,3.9433629792584166,-3.059849003754411,0.8778483053686077,0.016537191979509654,0.568825854380024,1000.9765624999999,4.49008236425769
aluminum,0.00018128614578905857,0.7978958691853469,3.2534004391272213,-3.368340186845517,0.7978958897799303,-0.19450356266853258,0.7326310070214062,1000.9765624999999,4.618215866862377
aluminum,-6.050866400509127e-05,0.7635153111117489,3.219892317148936,-3.368340186845517,0.7635153135094078,-0.2809053391559485,0.4912860307010347,1000.9765624999999,4.626150829404029
aluminum,-0.00013301577504627854,0.8024654746613742,2.9011864431241574,-2.7036205161330527,0.8024654856856468,-0.12992092841364355,0.07840526661891456,1000.9765624999999,4.334485606742266
aluminum,1.375500647528911e-05,0.8570899952361419,3.6331936050890885,-3.1977344223201674,0.8570899953465155,0.049183434940156534,0.4141118133973509,1000.9765624999999,4.5037612975454095
aluminum,-4.306462848384527e-05,0.8955692228411601,3.6331936050890885,-3.1977344223201674,0.8955692238765698,-0.04449280411365458,0.4396689586810827,1000.9765624999999,4.376187140352626
aluminum,0.00028975913682045807,0.8299347141975635,3.597548282054684,-4.0869623512576885,0.8299347647800692,-0.1911338453578098,0.8537689253988705,1000.9765624999999,4.535379664466255
aluminum,-5.607500839222439e-05,0.7653406630598646,3.597548282054684,-4.0869623512576885,0.7653406651141176,-0.27955851184408054,0.7970651177570685,1000.9765624999999,4.66150725699009
aluminum,-0.00025541263156350294,0.8488232345551754,3.924188225232504,-2.8965573003278697,0.8488232729822638,-0.14636723154238113,0.1915329049172536,1000.9765624999999,4.166254385706015
aluminum,-1.9450051079080664e-05,0.9429106726733959,4.120166452446224,-3.822386187893766,0.9429106728740004,0.05302469054100794,0.5953998261660716,1000.9765624999999,4.336081096848416
aluminum,0.00011417552972910743,0.919399834847714,4.120166452446224,-3.822386187893766,0.9193998419371495,-0.01828443535825755,0.7590470212599798,1000.9765624999999,4.4791908527153295
aluminum,0.000415184218877102,0.821345272326837,3.2916628297160275,-4.129284037994573,0.8213453772631715,-0.251494330751756,0.8620986493446647,1000.9765624999999,4.482948407836379
aluminum,-0.00019164486130707515,0.7742586439234387,3.2916628297160275,-4.129284037994573,0.7742586676414511,-0.25375772610107344,0.8718094686408033,1000.9765624999999,4.679998483550713
aluminum,-0.00044406402752270073,0.8510461313355518,3.8210803869059897,-3.054308431795801,0.8510462471887588,-0.12334209439811884,0.26476974990581237,1000.9765624999999,4.217986256939216
aluminum,4.375325426599712e-05,0.9592278735385977,4.0228636817150765,-3.0675669024958463,0.959227874536456,0.01822880544805385,0.24509249463230542,1000.9765624999999,4.272511921460762
aluminum,7.831327782753235e-05,0.9656999770623449,4.0228636817150765,-3.1435714321426125,0.965699980237746,-0.02548916172064051,0.30189678738683057,1000.9765624999999,4.356103212813885
aluminum,0.00031076044045980555,0.8186815452811843,3.54310782216716,-3.5439853245266697,0.8186816042614119,-0.17285503225918905,0.8070437853803982,1000.9765624999999,4.432622737185168
aluminum,-4.819696925932355e-05,0.7549652732466455,2.7534379680419256,-3.5439853245266697,0.7549652747850923,-0.2898729656807504,0.6966058363243333,1000.9765624999999,4.740434127179526
aluminum,-0.00029806828339295794,0.8245263184212852,3.252318731658066,-3.087433814196352,0.8245263722974906,-0.1893876670240245,0.21553490341142023,1000.9765624999999,4.287067058746949
aluminum,-1.8537604144576391e-06,0.9135325984374111,4.031860138528088,-2.962739961031755,0.913532598439292,0.05329330826078416,0.4499043236226372,1000.9765624999999,4.351192078865073
aluminum,1.5170035741163534e-05,0.9395427254575683,4.031860138528088,-3.6456292967079227,0.9395427255800375,-0.010170479907509229,0.5552717360632222,1000.9765624999999,4.488607563903571
aluminum,0.0002880396553822503,0.8343494398383419,3.7663300328996288,-3.6456292967079227,0.8343494895578218,-0.1902144646035414,0.7685645240923176,1000.9765624999999,4.547591335095476
aluminum,2.2396915434793386e-05,0.8032547205280448,3.3692185635269962,-3.4643578557405754,0.803254720840288,-0.24356970044958326,0.6185878316869826,1000.9765624999999,4.576449439614879
aluminum,-0.00034079663207741925,0.866906169416609,3.505389354977502,-3.143819691766958,0.8669062364032933,-0.21693348580532135,0.19912220370940714,1000.9765624999999,4.1110618875833715
aluminum,-1.0441870300432665e-05,0.9330570201488047,4.251597467257996,-3.331238129497534,0.9330570202072322,0.025206684695191172,0.4760303172657343,1000.9765624999999,4.290048694339663
aluminum,0.00016382310919135605,0.9158364068347843,4.251597467257996,-3.5901279468600946,0.9158364214869703,0.026687738473284286,0.846610669134706,1000.9765624999999,4.634259757162333
aluminum,0.00032732602330338035,0.8310921427314479,3.8467899264493117,-3.5901279468600946,0.831092207190198,-0.21854686256019065,0.9651739221425704,1000.9765624999999,4.6410263210937455
aluminum,-0.00016765992750364394,0.7979177494180578,3.2153939151343294,-3.5692552294860245,0.797917767032562,-0.26725403871766473,0.5921326157168099,1000.9765624999999,4.672958536884671
aluminum,-0.00035561184277220134,0.8374721774522806,3.278393922541916,-3.0778776316680245,0.8374722529531632,-0.15027319427707136,0.12346929561138076,1000.9765624999999,4.174661285678395
aluminum,7.053626188148634e-05,0.928564966493658,4.029926249626022,-3.3944513516446975,0.9285649691727189,0.05838860114583019,0.40490435774418154,1000.9765624999999,4.330488914242489
aluminum,0.00011486939476645209,0.93423474744069,4.029926249626022,-3.5841929700465607,0.9342347545026077,0.019559217224885437,0.5457194395223666,1000.9765624999999,4.447046999168807
aluminum,0.0002628947617128208,0.8101496078309073,3.526237524737905,-3.5841929700465607,0.8101496504857781,-0.14942178642569243,0.8215520494114119,1000.9765624999999,4.542003843197654
aluminum,-8.215676993808154e-05,0.7479134735210661,3.0300233791629587,-3.037368325750976,0.7479134780334429,-0.2353970132519542,0.6632294440868396,1000.9765624999999,4.637090476850141
aluminum,-0.00027108050711983526,0.8185284746376312,3.6172026795390484,-2.668442904932862,0.8185285195258921,-0.11650111767970679,0.25362333027784434,1000.9765624999999,4.42403029777185
aluminum,-1.0418880790062968e-05,0.8838509403333972,4.4629585740221165,-3.486581951699946,0.8838509403948064,0.06910753983863323,0.5319069009628343,1000.9765624999999,4.3709377857950376
aluminum,2.061629174705626e-06,0.8908868001273944,4.4629585740221165,-3.5653170366778975,0.8908868001297799,-0.04138697970979591,0.634256810114918,1000.9765624999999,4.442006968231965
aluminum,0.00020897546649694068,0.8295829677687375,3.478254394582479,-3.5653170366778975,0.8295829940896401,-0.18769795943365433,0.8212110363590557,1000.9765624999999,4.569239648660542
aluminum,3.6285055518077415e-05,0.7803636906434309,3.478254394582479,-3.5131127801979214,0.7803636914870153,-0.24047756158462286,0.666010669253398,1000.9765624999999,4.5617352875822705
aluminum,-0.00023448911828578253,0.857339200226616,3.971599808096392,-2.9813452690205726,0.8573392322939388,-0.12911801868664088,0.26937083740621803,1000.9765624999999,4.24158567301407
aluminum,-0.00013545656252272211,0.9333801546223658,4.1157663523807475,-3.277659486639407,0.9333801644514158,0.051562439006804045,0.5511264196769581,1000.9765624999999,4.389709564746351
aluminum,0.00017456582859502393,0.907326917248599,4.1157663523807475,-3.442163605448313,0.9073269340414593,-0.022271304167769585,0.8813825183362729,1000.9765624999999,4.472598323761078
aluminum,0.00047356529135752574,0.8255378887799308,3.6104076200126314,-3.5090015236020857,0.8255380246089884,-0.19867629760910693,1.0797291165446872,1000.9765624999999,4.667092867643998
aluminum,-0.00023829466138535168,0.7961876711772644,3.3627603881187804,-3.5090015236020857,0.7961877068374148,-0.2119475478932039,0.6290952066820039,1000.9765624999999,4.610625502051446
aluminum,-0.00034118766983913176,0.867732323213738,3.55372932277289,-3.022222901186815,0.8677323902903112,-0.11014295070304894,0.20781073768341063,1000.9765624999999,4.213369166762751
aluminum,0.00011571901754812996,0.9496718745428303,4.0584394086192574,-2.9706552454820025,0.9496718815931027,0.056040970712023214,0.2974594368181602,1000.9765624999999,4.354062863324563
aluminum,4.849802686792435e-05,0.9035607060762878,4.0584394086192574,-2.9706552454820025,0.9035607073778376,0.03136388621220447,0.4621697359351624,1000.9765624999999,4.432246463082484
aluminum,0.0002526343739256678,0.7643130332136308,3.140950738947114,-2.867884378531177,0.7643130749662389,-0.1887560727861485,0.6785898385342866,1000.9765624999999,4.610161838006187
aluminum,-0.0001730853224088933,0.789430040619003,3.053225155891929,-3.073657657223878,0.7894300595937866,-0.2541342794741517,0.5532078666943683,1000.9765624999999,4.708269866055588
aluminum,-0.0003723092787873961,0.8790171985997275,3.2319477801199192,-3.073657657223878,0.8790172774458486,-0.17119634678358667,0.015868480332462465,1000.9765624999999,4.2392692554001945
aluminum,0.00015708763821145936,0.934229507208247,4.7652692555356095,-3.0087004163232307,0.9342295204151333,0.04377567530513092,0.3085982919130119,1000.9765624999999,4.2441223141827935
aluminum,0.00011796216845429121,0.9526678240116608,4.7652692555356095,-3.515339890121169,0.9526678313148744,-0.006995870666732255,0.4092732440087512,1000.9765624999999,4.46702807062888
aluminum,0.0001166887196582894,0.8448037444146469,3.506771273321887,-3.515339890121169,0.8448037524734756,-0.1781555780679056,0.5869174474076897,1000.9765624999999,4.361535920702675
aluminum,-6.7202140224268e-05,0.7947561173238034,2.9997953846275394,-3.500548935728812,0.7947561201650069,-0.26111756295792377,0.5156782601664611,1000.9765624999999,4.58834164643281
aluminum,-0.00022810747308340238,0.8560542257345063,3.823211091870335,-3.4688809746602574,0.8560542561256993,-0.2233267108118678,0.17153627771770763,1000.9765624999999,4.210270701692602
aluminum,4.751069842335189e-05,0.9574916783281706,4.460966344516571,-3.1767938702655996,0.95749167950691,0.07398630711088357,0.49890509178610243,1000.9765624999999,4.259339079603395
aluminum,0.00023915987207265844,0.9796036142328743,4.460966344516571,-4.122090104359367,0.9796036434270519,0.03675814021558299,0.6384451189526086,1000.9765624999999,4.369053515673223
brass,0.000483965496332718,0.7478019829347937,3.131328384568949,-3.1908423407816238,0.747802139542146,-0.013079431161951373,0.6702459271045242,9338.378906249998,4.231844749119857
brass,6.761772374126429e-05,0.6718223287119311,2.370960288177636,-3.018330893025842,0.671822332114733,-0.18986814698839338,0.9197187910149411,9338.378906249998,4.54096698608352
brass,-0.00011043653531394042,0.6885730346601928,2.2772130077575383,-2.833801417278548,0.6885730435163545,-0.16340621986470158,0.5862385400462435,9326.171874999998,4.363123945389923
brass,-4.0311680478775515e-05,0.754820266450193,2.7243954031257984,-3.0182022857159287,0.754820267526629,-0.05633630595759431,0.39002117809927705,9338.378906249998,4.140607242344116
brass,3.1647088099239726e-05,0.7929737071075581,3.3030034006673903,-3.0182022857159287,0.7929737077390658,0.042329710790415184,0.4189236617314367,19335.937499999996,4.14583443662401
brass,7.200750052199308e-05,0.7676721932639105,3.3030034006673903,-2.9313366632022517,0.7676721966410551,-0.02659368316607401,0.4945804722061058,9338.378906249998,4.221365664993711
brass,5.6020961725298515e-05,0.6959926048595338,2.824178368780503,-2.866940130159865,0.6959926071141183,-0.18590069290684835,0.7963101042767038,19335.937499999996,4.38296501715046
brass,-2.9337767345820075e-05,0.6939857067010271,2.580041700054462,-3.1487727285721907,0.693985707321144,-0.22932648723307617,0.6237505822893654,9326.171874999998,4.263232910833264
brass,-0.00013179591324331835,0.7757231839331751,3.156972994747204,-3.1487727285721907,0.775723195129284,-0.0757910703090281,0.48557205992818275,9338.378906249998,4.102876453210084
brass,-1.5106038246799303e-05,0.7998837537358805,3.156972994747204,-3.1472848130230733,0.7998837538785214,0.05721042548648269,0.42788182468919667,9338.378906249998,4.11824056389417
brass,0.00020473392832628248,0.7690076480077513,2.908862029949431,-2.969259203957523,0.7690076752610437,-0.03587850361856872,0.4203621304121219,9338.378906249998,4.226358447500765
brass,4.490148634612099e-05,0.6751763887126343,2.4023564259272563,-2.969259203957523,0.6751763902056838,-0.1809966364398088,0.9843900175021862,9326.171874999998,4.482193804118349
brass,-6.120252301245621e-05,0.6880967765340978,2.4442885147705273,-3.2449771973635144,0.6880967792559162,-0.21765607049516145,0.8621009425637731,9338.378906249998,4.369621739004296
brass,-7.065855441771437e-05,0.80406944292539,3.3154042490686666,-3.2449771973635144,0.804069446029992,-0.0903387375022524,0.47149538106316635,9338.378906249998,4.045516982345171
brass,-0.0001409259984787253,0.8115969486783279,3.3154042490686666,-3.103692664967579,0.8115969609135494,0.022942954238670835,0.5012683867924963,19335.937499999996,4.107353346373678
brass,3.511999413546776e-05,0.7364486589169473,2.99699259235708,-3.094530020671833,0.736448659754354,-0.08178089332078887,0.757234781897794,9338.378906249998,4.178581676899944
brass,0.00014596701462709665,0.6630706032708584,2.8202882373399683,-3.094530020671833,0.6630706193372992,-0.25123981175828797,1.1323299036223533,9326.171874999998,4.586385787374045
brass,-2.669465300145937e-05,0.703500100536916,2.3882313008892195,-2.9795008030123817,0.7035001010433868,-0.21066202974092235,0.6086244575801221,9338.378906249998,4.300875880732905
brass,-5.606242522469389e-05,0.7947799903410706,3.002569974274948,-3.777554659467089,0.7947799923183445,-0.07694442358512482,0.4259377084213023,9338.378906249998,4.023944531850812
brass,-7.9170541111655e-06,0.8233011500085957,3.058761707161272,-3.777554659467089,0.8233011500466618,-0.0010128619854320301,0.40670083778810673,9338.378906249998,4.160165452458569
brass,-4.3096088205172525e-05,0.7710545644162856,3.058761707161272,-2.849451596986335,0.7710545656206574,-0.06337557889520051,0.45063451254294673,9338.378906249998,4.082679040883156
